customer_id,country,segment,signup_date,contract_type,monthly_fee,status
CUST_000403,Italy,Consumer,2023-08-07,Monthly,397.01,Active
CUST_000404,Spain,Consumer,2023-05-22,Monthly,188.88,Active
CUST_000405,Netherlands,Consumer,2024-01-02,Monthly,462.11,Active
CUST_000406,Italy,Consumer,2025-11-02,Two-Year,55.6,Active
CUST_000407,Spain,SMB,2024-12-12,Annual,365.8,Active
CUST_000408,Italy,SMB,2021-10-07,Annual,465.91,Active
CUST_000409,Spain,SMB,2021-12-25,Annual,285.52,Active
CUST_000410,Netherlands,Consumer,2022-10-11,Monthly,441.77,Active
CUST_000411,France,Consumer,2022-05-10,Monthly,352.08,Active
CUST_000412,France,Consumer,2024-09-05,Monthly,26.97,Active
CUST_000413,Spain,Consumer,2025-12-17,Monthly,342.2,Active
CUST_000414,Italy,Consumer,2023-11-11,Two-Year,335.15,Active
CUST_000415,Spain,Consumer,2025-06-14,Monthly,20.01,Churned
CUST_000416,Spain,Enterprise,2023-03-03,Annual,216.4,Active
CUST_000417,Spain,Consumer,2024-06-10,Annual,38.62,Active
CUST_000418,Italy,Consumer,2024-07-05,Two-Year,160.64,Active
CUST_000419,Spain,Consumer,2022-06-21,Monthly,493.56,Active
CUST_000420,Netherlands,SMB,2024-09-01,Two-Year,471.34,Active
CUST_000421,France,Consumer,2023-09-05,Annual,348.73,Churned
CUST_000422,Spain,Consumer,2023-11-21,Annual,196.09,Active
CUST_000423,Spain,Consumer,2022-04-06,Annual,210.3,Churned
CUST_000424,Spain,Consumer,2022-08-06,Monthly,38.34,Active
CUST_000425,France,SMB,2025-04-16,Annual,182.38,Active
CUST_000426,Italy,Consumer,2024-02-04,Annual,396.5,Active
CUST_000427,Spain,Consumer,2021-08-27,Annual,269.29,Active
CUST_000428,Italy,SMB,2023-09-23,Two-Year,248.81,Active
CUST_000429,Spain,Consumer,2024-02-04,Annual,63.73,Active
CUST_000430,Italy,SMB,2024-12-27,Monthly,461.12,Active
CUST_000431,Netherlands,Consumer,2025-04-07,Monthly,155.88,Active
CUST_000432,Italy,SMB,2024-04-08,Two-Year,203.79,Churned
CUST_000433,France,Consumer,2021-01-23,Annual,178.74,Churned
CUST_000434,Italy,Consumer,2023-06-27,Two-Year,177.79,Active
CUST_000435,Spain,Consumer,2022-01-13,Monthly,307.68,Active
CUST_000436,Spain,Enterprise,2021-02-04,Annual,320.98,Active
CUST_000437,Spain,Consumer,2025-08-14,Two-Year,307.31,Active
CUST_000438,Germany,Enterprise,2021-11-01,Annual,52.88,Active
CUST_000439,France,Enterprise,2022-03-25,Monthly,485.38,Active
CUST_000440,France,Consumer,2022-09-07,Monthly,362.71,Active
CUST_000441,Italy,Consumer,2023-05-01,Two-Year,443.71,Active
CUST_000442,Spain,Consumer,2024-01-04,Annual,96.64,Active
CUST_000443,France,Enterprise,2022-07-21,Monthly,467.41,Active
CUST_000444,Spain,SMB,2024-12-17,Annual,366.41,Active
CUST_000445,Spain,Consumer,2021-10-15,Monthly,260.34,Active
CUST_000446,France,Consumer,2025-10-19,Monthly,31.1,Active
CUST_000447,Netherlands,SMB,2025-04-12,Monthly,141.53,Active
CUST_000448,France,Consumer,2024-01-01,Monthly,422.6,Active
CUST_000449,Spain,Consumer,2021-03-30,Annual,202.01,Active
CUST_000450,France,Consumer,2024-08-23,Monthly,345.57,Churned
CUST_000451,Spain,Consumer,2024-07-10,Annual,370.78,Active
CUST_000452,Italy,Enterprise,2024-02-09,Monthly,392.31,Active
CUST_000453,France,SMB,2022-05-27,Monthly,203.53,Active
CUST_000454,Spain,Consumer,2023-02-25,Monthly,456.72,Active
CUST_000455,Spain,Consumer,2023-01-29,Monthly,160.26,Active
CUST_000456,Spain,SMB,2024-01-19,Annual,421.31,Active
CUST_000457,Netherlands,Consumer,2022-08-28,Two-Year,223.87,Active
CUST_000458,Germany,Consumer,2023-01-02,Annual,132.43,Active
CUST_000459,Italy,Consumer,2025-07-16,Annual,184.86,Active
CUST_000460,France,SMB,2023-04-09,Two-Year,403.79,Active
CUST_000461,France,Enterprise,2023-12-22,Annual,315.14,Active
CUST_000462,Spain,SMB,2025-07-22,Annual,85.61,Active
CUST_000463,Netherlands,Consumer,2025-09-22,Annual,79.5,Active
CUST_000464,Germany,SMB,2023-10-27,Monthly,349.86,Churned
CUST_000465,France,Consumer,2022-04-30,Monthly,134.96,Active
CUST_000466,France,Enterprise,2021-07-03,Annual,120.16,Churned
CUST_000467,France,Consumer,2025-04-20,Annual,379.76,Churned
CUST_000468,Netherlands,Consumer,2023-08-15,Monthly,174.87,Active
CUST_000469,Spain,Consumer,2023-11-01,Two-Year,52.79,Active
CUST_000470,Germany,Consumer,2025-10-07,Monthly,223.92,Churned
CUST_000471,Germany,Consumer,2022-11-09,Annual,293.21,Active
CUST_000472,Germany,Consumer,2021-07-02,Two-Year,308.71,Active
CUST_000473,Spain,SMB,2024-05-14,Monthly,48.08,Churned
CUST_000474,Spain,SMB,2025-11-09,Two-Year,237.71,Active
CUST_000475,Spain,Consumer,2021-11-07,Annual,192.59,Active
CUST_000476,Germany,Consumer,2025-12-09,Annual,235.49,Active
CUST_000477,Germany,Consumer,2023-09-16,Two-Year,40.01,Churned
CUST_000478,France,Consumer,2023-10-21,Annual,161.89,Active
CUST_000479,France,Consumer,2025-10-19,Monthly,328.86,Churned
CUST_000480,Germany,Enterprise,2022-08-31,Annual,80.44,Active
CUST_000481,Germany,Enterprise,2024-09-23,Monthly,480.43,Active
CUST_000482,Spain,Consumer,2021-01-16,Monthly,497.08,Active
CUST_000483,France,SMB,2024-05-10,Monthly,193.01,Active
CUST_000484,Germany,SMB,2021-01-29,Monthly,346.86,Active
CUST_000485,Spain,Consumer,2021-01-08,Annual,324.96,Active
CUST_000486,Germany,SMB,2022-12-10,Two-Year,100.24,Active
CUST_000487,Germany,Consumer,2022-11-12,Two-Year,206.33,Active
CUST_000488,Spain,Consumer,2024-11-30,Monthly,490.71,Active
CUST_000489,France,Enterprise,2025-06-16,Annual,81.28,Active
CUST_000490,France,SMB,2025-09-17,Annual,296.08,Churned
CUST_000491,France,Consumer,2024-02-13,Monthly,307.61,Active
CUST_000492,France,Consumer,2021-10-10,Annual,100.41,Active
CUST_000493,France,Enterprise,2024-05-09,Monthly,276.92,Active
CUST_000494,Germany,Consumer,2023-06-10,Two-Year,460.38,Churned
CUST_000495,Italy,Enterprise,2023-08-25,Monthly,75.51,Active
CUST_000496,Germany,Enterprise,2023-07-06,Annual,111.08,Active
CUST_000497,Germany,Consumer,2025-06-01,Two-Year,142.7,Active
CUST_000498,France,SMB,2022-11-26,Annual,380.47,Active
CUST_000499,Germany,SMB,2025-10-27,Monthly,297.08,Active
CUST_000500,Germany,SMB,2023-09-13,Monthly,261.7,Active
CUST_000501,France,Consumer,2024-06-10,Two-Year,400.19,Active
CUST_000502,Italy,Consumer,2025-08-17,Monthly,489.57,Churned
CUST_000503,Netherlands,Consumer,2025-01-27,Monthly,114.06,Churned
CUST_000504,Germany,SMB,2023-03-12,Two-Year,409.78,Active
CUST_000505,Germany,SMB,2022-01-08,Annual,197.64,Active
CUST_000506,Italy,SMB,2021-09-09,Annual,90.08,Active
CUST_000507,Germany,Consumer,2022-10-27,Monthly,143.13,Active
CUST_000508,Italy,Consumer,2024-04-30,Monthly,211.66,Active
CUST_000509,Germany,Consumer,2024-12-29,Annual,451.6,Churned
CUST_000510,Spain,SMB,2021-02-27,Monthly,249.64,Active
CUST_000511,Spain,Consumer,2023-04-24,Monthly,314.87,Active
CUST_000512,Italy,SMB,2025-09-13,Monthly,35.95,Active
CUST_000513,Spain,Consumer,2025-02-10,Annual,50.72,Active
CUST_000514,Spain,Consumer,2025-09-13,Monthly,470.4,Active
CUST_000515,Germany,Enterprise,2025-10-14,Two-Year,422.39,Active
CUST_000516,Spain,Consumer,2021-06-18,Monthly,255.03,Active
CUST_000517,Germany,Consumer,2024-05-28,Monthly,116.19,Active
CUST_000518,France,SMB,2023-10-03,Two-Year,39.28,Active
CUST_000519,Spain,Consumer,2023-05-22,Two-Year,488.17,Active
CUST_000520,Italy,Enterprise,2024-12-27,Annual,22.72,Active
CUST_000521,Italy,Enterprise,2025-09-03,Two-Year,134.07,Active
CUST_000522,Germany,SMB,2023-04-29,Monthly,348.27,Active
CUST_000523,Spain,Consumer,2024-03-30,Monthly,470.19,Active
CUST_000524,France,Consumer,2023-05-25,Monthly,76.19,Active
CUST_000525,Spain,Enterprise,2024-03-06,Monthly,391.47,Active
CUST_000526,Germany,Consumer,2025-11-07,Annual,179.25,Active
CUST_000527,Netherlands,Enterprise,2025-01-21,Annual,346.26,Active
CUST_000528,Netherlands,SMB,2022-02-25,Monthly,66.38,Active
CUST_000529,Italy,Consumer,2025-05-02,Monthly,435.11,Active
CUST_000530,Germany,Consumer,2023-08-20,Two-Year,359.47,Churned
CUST_000531,France,SMB,2023-12-04,Annual,478.69,Active
CUST_000532,France,Consumer,2021-07-29,Monthly,261.16,Active
CUST_000533,Germany,Consumer,2023-03-24,Monthly,446.09,Churned
CUST_000534,France,SMB,2022-07-07,Monthly,279.39,Active
CUST_000535,Spain,Consumer,2021-06-10,Monthly,266.14,Active
CUST_000536,Spain,Consumer,2025-04-03,Monthly,65.41,Active
CUST_000537,Germany,SMB,2021-08-24,Annual,410.8,Active
CUST_000538,Spain,SMB,2024-08-01,Monthly,217.86,Active
CUST_000539,Spain,Consumer,2024-09-22,Annual,308.01,Active
CUST_000540,Italy,Enterprise,2024-01-23,Monthly,332.33,Active
CUST_000541,Netherlands,Enterprise,2025-03-15,Monthly,391.91,Active
CUST_000542,France,Consumer,2021-07-27,Monthly,296.17,Active
CUST_000543,Italy,Consumer,2021-01-30,Two-Year,317.56,Active
CUST_000544,Netherlands,SMB,2025-04-03,Annual,269.96,Churned
CUST_000545,Spain,Consumer,2021-12-01,Monthly,314.7,Churned
CUST_000546,Germany,SMB,2022-06-29,Monthly,233.23,Churned
CUST_000547,Germany,Consumer,2024-06-13,Annual,392.68,Active
CUST_000548,Spain,Consumer,2023-09-04,Monthly,409.04,Churned
CUST_000549,Italy,Consumer,2022-01-02,Annual,268.21,Active
CUST_000550,Germany,Consumer,2022-03-03,Two-Year,90.38,Active
CUST_000551,Germany,Enterprise,2025-03-07,Monthly,199.28,Active
CUST_000552,Spain,Consumer,2023-08-09,Annual,423.17,Active
CUST_000553,Spain,Enterprise,2025-08-12,Annual,460.04,Active
CUST_000554,Netherlands,Consumer,2023-10-24,Annual,148.19,Active
CUST_000555,Spain,SMB,2024-04-26,Monthly,471.73,Active
CUST_000556,Spain,Enterprise,2022-09-14,Annual,152.82,Active
CUST_000557,Spain,Consumer,2021-02-24,Monthly,461.06,Active
CUST_000558,Germany,Consumer,2023-07-13,Annual,469.01,Active
CUST_000559,France,SMB,2024-08-26,Annual,262.32,Active
CUST_000560,Germany,SMB,2023-01-12,Monthly,476.27,Active
CUST_000561,Spain,Consumer,2025-04-20,Two-Year,283.65,Active
CUST_000562,Spain,Consumer,2024-06-27,Annual,201.87,Active
CUST_000563,Italy,SMB,2023-07-14,Annual,408.88,Active
CUST_000564,France,Consumer,2023-09-21,Two-Year,72.09,Active
CUST_000565,France,SMB,2022-02-20,Annual,123.99,Active
CUST_000566,France,Consumer,2025-05-23,Monthly,122.36,Active
CUST_000567,Italy,Consumer,2021-04-19,Annual,318.6,Active
CUST_000568,Spain,SMB,2021-04-01,Annual,360.26,Churned
CUST_000569,Germany,Consumer,2024-12-02,Annual,421.96,Active
CUST_000570,Germany,Enterprise,2021-02-18,Two-Year,451.93,Active
CUST_000571,Germany,Consumer,2023-07-20,Monthly,440.02,Active
CUST_000572,Italy,Consumer,2021-12-11,Monthly,347.36,Active
CUST_000573,Germany,Consumer,2024-05-28,Monthly,459.12,Active
CUST_000574,Italy,Consumer,2021-08-05,Annual,152.26,Active
CUST_000575,Italy,SMB,2022-04-29,Monthly,368.13,Active
CUST_000576,Germany,SMB,2023-08-19,Monthly,56.8,Active
CUST_000577,Netherlands,SMB,2022-11-21,Monthly,80.11,Active
CUST_000578,France,Consumer,2022-01-01,Annual,128.54,Active
CUST_000579,Italy,Consumer,2021-04-24,Monthly,69.28,Active
CUST_000580,Germany,Consumer,2021-01-30,Monthly,483.52,Active
CUST_000581,Germany,SMB,2021-12-17,Monthly,243.8,Active
CUST_000582,Germany,Consumer,2022-06-01,Monthly,455.22,Active
CUST_000583,Spain,Consumer,2021-08-07,Monthly,248.78,Active
CUST_000584,Germany,Consumer,2023-07-19,Monthly,355.84,Active
CUST_000585,Netherlands,Consumer,2025-06-06,Annual,174.42,Active
CUST_000586,France,SMB,2024-07-28,Monthly,476.32,Active
CUST_000587,Spain,SMB,2022-07-15,Monthly,36.75,Active
CUST_000588,Germany,Enterprise,2023-03-12,Annual,354.75,Active
CUST_000589,Spain,Consumer,2024-11-06,Monthly,476.18,Active
CUST_000590,Spain,Consumer,2025-10-24,Monthly,398.31,Active
CUST_000591,Netherlands,Consumer,2023-10-04,Monthly,417.25,Active
CUST_000592,Germany,SMB,2021-12-31,Monthly,163.6,Active
CUST_000593,Germany,SMB,2025-05-03,Annual,236.89,Active
CUST_000594,France,Consumer,2023-07-28,Two-Year,85.37,Active
CUST_000595,Spain,SMB,2021-02-24,Monthly,200.67,Active
CUST_000596,Spain,Consumer,2022-04-08,Annual,24.05,Active
CUST_000597,France,Consumer,2023-08-31,Two-Year,393.81,Active
CUST_000598,France,Consumer,2025-01-12,Monthly,477.45,Active
CUST_000599,Netherlands,Consumer,2025-04-05,Annual,356.41,Churned
CUST_000600,France,Enterprise,2021-12-09,Annual,408.94,Churned
CUST_000601,Germany,SMB,2024-08-12,Annual,266.47,Active
CUST_000602,Italy,SMB,2025-10-22,Two-Year,112.0,Churned
CUST_000603,Netherlands,Enterprise,2024-12-29,Monthly,365.99,Active
CUST_000604,France,SMB,2024-08-01,Two-Year,163.66,Active
CUST_000605,Netherlands,Consumer,2024-12-24,Monthly,240.57,Active
CUST_000606,Italy,Consumer,2023-10-14,Annual,452.32,Active
CUST_000607,Italy,Consumer,2024-01-13,Monthly,199.01,Active
CUST_000608,Spain,Enterprise,2023-08-31,Monthly,158.9,Active
CUST_000609,France,Enterprise,2025-10-11,Monthly,35.21,Active
CUST_000610,Germany,SMB,2022-10-24,Two-Year,356.7,Active
CUST_000611,France,Consumer,2024-11-19,Annual,123.31,Active
CUST_000612,France,Consumer,2021-02-08,Two-Year,326.92,Active
CUST_000613,Netherlands,Enterprise,2023-02-04,Monthly,195.97,Active
CUST_000614,Netherlands,Consumer,2025-07-30,Monthly,398.08,Active
CUST_000615,Spain,Consumer,2022-03-21,Monthly,447.15,Active
CUST_000616,France,Consumer,2024-12-22,Monthly,133.14,Active
CUST_000617,France,Consumer,2023-07-07,Monthly,400.31,Churned
CUST_000618,Germany,SMB,2021-09-04,Two-Year,93.35,Active
CUST_000619,Spain,Enterprise,2021-07-14,Two-Year,87.65,Active
CUST_000620,Spain,SMB,2021-08-11,Monthly,225.65,Active
CUST_000621,Italy,Consumer,2023-04-30,Monthly,175.76,Active
CUST_000622,Germany,Consumer,2022-07-17,Annual,493.84,Active
CUST_000623,Netherlands,Enterprise,2025-06-22,Annual,405.91,Active
CUST_000624,Germany,Consumer,2024-10-25,Annual,447.31,Active
CUST_000625,Netherlands,Consumer,2021-09-19,Annual,85.28,Active
CUST_000626,Germany,SMB,2023-07-08,Monthly,362.7,Active
CUST_000627,Italy,Consumer,2024-10-30,Monthly,310.06,Churned
CUST_000628,Spain,Consumer,2024-04-09,Two-Year,67.63,Active
CUST_000629,France,Enterprise,2021-01-18,Annual,400.96,Active
CUST_000630,Italy,SMB,2021-01-12,Two-Year,429.82,Active
CUST_000631,Netherlands,Consumer,2023-12-02,Monthly,458.76,Active
CUST_000632,Italy,Consumer,2025-08-14,Annual,471.11,Churned
CUST_000633,Spain,Enterprise,2021-04-03,Monthly,71.75,Active
CUST_000634,Germany,SMB,2021-10-30,Two-Year,443.44,Active
CUST_000635,Spain,SMB,2021-12-11,Monthly,473.77,Churned
CUST_000636,Spain,Consumer,2022-08-06,Annual,351.58,Churned
CUST_000637,France,Enterprise,2025-06-14,Monthly,108.25,Active
CUST_000638,France,Enterprise,2025-09-26,Monthly,212.4,Active
CUST_000639,Italy,Consumer,2022-07-14,Monthly,63.25,Active
CUST_000640,Italy,Consumer,2024-08-31,Annual,22.04,Active
CUST_000641,France,SMB,2021-01-19,Annual,461.63,Churned
CUST_000642,Italy,SMB,2023-07-23,Two-Year,486.72,Active
CUST_000643,Spain,SMB,2024-02-21,Annual,461.26,Active
CUST_000644,Spain,Enterprise,2025-04-25,Annual,141.9,Active
CUST_000645,France,SMB,2025-02-09,Annual,318.13,Active
CUST_000646,Italy,Consumer,2021-04-22,Monthly,259.85,Active
CUST_000647,Spain,Consumer,2023-01-25,Annual,258.1,Active
CUST_000648,Germany,SMB,2021-05-20,Annual,225.6,Churned
CUST_000649,France,Consumer,2021-01-18,Annual,471.77,Active
CUST_000650,Spain,Consumer,2021-10-11,Monthly,399.63,Active
CUST_000651,Germany,SMB,2025-08-31,Monthly,426.5,Active
CUST_000652,Italy,Consumer,2022-04-29,Monthly,36.61,Active
CUST_000653,France,SMB,2024-09-12,Two-Year,217.74,Active
CUST_000654,Spain,Consumer,2024-07-18,Annual,307.03,Active
CUST_000655,Italy,Consumer,2025-05-04,Annual,336.19,Active
CUST_000656,Germany,Consumer,2023-08-31,Monthly,449.54,Active
CUST_000657,Italy,SMB,2025-11-16,Annual,100.16,Active
CUST_000658,Spain,SMB,2023-02-17,Monthly,63.22,Active
CUST_000659,France,Consumer,2024-12-09,Monthly,448.74,Active
CUST_000660,Germany,Consumer,2024-11-30,Annual,263.18,Active
CUST_000661,Spain,Consumer,2023-09-20,Monthly,278.82,Active
CUST_000662,Italy,SMB,2022-08-03,Monthly,447.2,Active
CUST_000663,Spain,Enterprise,2021-10-18,Monthly,379.91,Active
CUST_000664,Spain,SMB,2021-06-06,Monthly,370.76,Active
CUST_000665,Germany,Consumer,2023-07-01,Two-Year,109.29,Active
CUST_000666,France,SMB,2022-12-26,Annual,318.28,Churned
CUST_000667,Italy,Consumer,2022-01-17,Two-Year,236.03,Active
CUST_000668,Netherlands,Consumer,2024-10-31,Two-Year,313.3,Active
CUST_000669,Spain,Consumer,2021-10-24,Monthly,296.33,Active
CUST_000670,Germany,Consumer,2023-05-16,Monthly,32.61,Active
CUST_000671,Spain,Consumer,2023-02-22,Annual,185.06,Active
CUST_000672,France,SMB,2025-11-20,Monthly,239.75,Active
CUST_000673,Netherlands,Consumer,2021-07-10,Two-Year,260.11,Active
CUST_000674,France,SMB,2025-04-13,Monthly,67.75,Active
CUST_000675,France,Enterprise,2024-06-03,Annual,451.3,Active
CUST_000676,Germany,Consumer,2024-12-15,Annual,180.47,Active
CUST_000677,Netherlands,Consumer,2024-11-21,Two-Year,254.92,Active
CUST_000678,Germany,SMB,2024-11-12,Annual,338.59,Active
CUST_000679,Spain,Consumer,2023-03-06,Annual,365.16,Active
CUST_000680,Germany,Consumer,2023-11-28,Monthly,201.45,Active
CUST_000681,Spain,Consumer,2022-10-29,Annual,81.97,Active
CUST_000682,Spain,SMB,2025-07-04,Annual,119.51,Active
CUST_000683,Spain,SMB,2022-02-17,Annual,99.22,Active
CUST_000684,Germany,SMB,2023-12-14,Annual,137.19,Active
CUST_000685,France,SMB,2022-01-21,Monthly,309.75,Active
CUST_000686,Germany,Consumer,2022-11-12,Monthly,277.16,Active
CUST_000687,Germany,SMB,2025-10-25,Two-Year,100.94,Active
CUST_000688,Netherlands,Enterprise,2021-12-24,Monthly,347.13,Active
CUST_000689,Italy,Consumer,2025-06-06,Annual,50.58,Active
CUST_000690,Germany,Enterprise,2025-01-24,Annual,456.61,Active
CUST_000691,Spain,Enterprise,2022-10-31,Two-Year,291.77,Active
CUST_000692,Italy,Consumer,2022-11-09,Monthly,303.4,Active
CUST_000693,Spain,Consumer,2021-01-11,Monthly,157.23,Churned
CUST_000694,Germany,Consumer,2024-12-15,Two-Year,265.59,Active
CUST_000695,Netherlands,SMB,2024-05-01,Annual,224.6,Active
CUST_000696,Germany,Consumer,2025-11-30,Annual,476.36,Active
CUST_000697,France,Consumer,2022-06-17,Monthly,56.59,Active
CUST_000698,France,SMB,2022-12-30,Monthly,240.19,Active
CUST_000699,France,Enterprise,2024-06-07,Two-Year,399.93,Active
CUST_000700,Spain,SMB,2022-09-15,Annual,281.4,Active
CUST_000701,Spain,SMB,2022-08-06,Two-Year,291.3,Active
CUST_000702,Germany,Consumer,2021-11-07,Two-Year,457.38,Active
CUST_000703,Spain,Consumer,2025-12-10,Annual,200.33,Active
CUST_000704,Italy,SMB,2023-05-18,Annual,20.99,Active
CUST_000705,Spain,Consumer,2024-11-06,Annual,464.32,Active
CUST_000706,France,Consumer,2024-04-09,Annual,35.87,Active
CUST_000707,Italy,Enterprise,2023-12-31,Annual,402.75,Active
CUST_000708,Italy,Consumer,2022-07-26,Monthly,87.01,Churned
CUST_000709,Germany,SMB,2022-07-30,Two-Year,29.93,Active
CUST_000710,Germany,SMB,2023-06-06,Annual,190.24,Churned
CUST_000711,Netherlands,SMB,2021-09-05,Two-Year,434.75,Churned
CUST_000712,France,Consumer,2023-09-08,Monthly,37.73,Churned
CUST_000713,Italy,Consumer,2021-06-15,Monthly,146.09,Active
CUST_000714,Netherlands,Consumer,2022-05-18,Annual,153.94,Active
CUST_000715,Italy,SMB,2024-03-01,Annual,65.51,Active
CUST_000716,Spain,Consumer,2021-02-12,Monthly,64.43,Active
CUST_000717,France,Consumer,2021-03-24,Monthly,455.93,Churned
CUST_000718,Spain,SMB,2022-01-29,Annual,353.74,Active
CUST_000719,France,Consumer,2024-10-12,Two-Year,169.35,Active
CUST_000720,Netherlands,Consumer,2025-01-06,Monthly,134.39,Active
CUST_000721,Germany,Consumer,2021-01-02,Monthly,40.58,Active
CUST_000722,Germany,Consumer,2022-05-23,Monthly,192.22,Active
CUST_000723,Spain,Consumer,2021-04-14,Monthly,164.54,Active
CUST_000724,Netherlands,Consumer,2021-01-26,Monthly,460.2,Active
CUST_000725,Spain,Enterprise,2025-09-17,Annual,125.84,Active
CUST_000726,Spain,Enterprise,2023-02-15,Annual,214.47,Active
CUST_000727,Spain,SMB,2024-12-23,Monthly,347.37,Active
CUST_000728,Spain,SMB,2024-05-31,Monthly,174.17,Active
CUST_000729,Germany,SMB,2023-04-01,Two-Year,395.26,Active
CUST_000730,Germany,Enterprise,2024-10-05,Monthly,368.6,Active
CUST_000731,Germany,Consumer,2022-03-31,Annual,37.03,Active
CUST_000732,Spain,Consumer,2023-01-26,Monthly,430.8,Active
CUST_000733,Spain,SMB,2022-11-23,Annual,194.67,Churned
CUST_000734,Germany,Enterprise,2023-11-11,Annual,66.01,Active
CUST_000735,Spain,Consumer,2022-01-20,Monthly,355.21,Churned
CUST_000736,France,Consumer,2024-09-23,Annual,378.63,Active
CUST_000737,Spain,Consumer,2025-03-18,Annual,54.08,Active
CUST_000738,Germany,Consumer,2025-06-12,Monthly,189.88,Active
CUST_000739,Germany,SMB,2025-06-21,Annual,449.83,Active
CUST_000740,Germany,Consumer,2024-03-14,Monthly,341.33,Active
CUST_000741,Spain,Enterprise,2024-12-28,Monthly,276.28,Active
CUST_000742,Spain,SMB,2024-06-15,Two-Year,261.97,Churned
CUST_000743,Italy,Consumer,2025-10-07,Monthly,312.04,Active
CUST_000744,Spain,SMB,2021-06-30,Monthly,333.45,Churned
CUST_000745,Germany,SMB,2021-12-29,Monthly,53.04,Active
CUST_000746,Germany,Consumer,2023-02-07,Two-Year,180.39,Active
CUST_000747,Germany,Consumer,2024-02-08,Monthly,272.79,Active
CUST_000748,Germany,SMB,2025-06-12,Monthly,370.56,Active
CUST_000749,Italy,Consumer,2021-06-22,Annual,376.53,Churned
CUST_000750,Italy,Consumer,2021-10-21,Annual,310.64,Active
CUST_000751,Spain,Consumer,2025-04-21,Annual,301.53,Active
CUST_000752,Germany,Consumer,2022-07-20,Two-Year,196.52,Active
