transaction_id,customer_id,transaction_date,product,channel,amount,payment_status
TXN_00000346,CUST_002560,2025-06-09,Mobile,Direct Debit,21.31,Successful
TXN_00000347,CUST_009914,2025-04-23,Broadband,Direct Debit,326.13,Successful
TXN_00000348,CUST_009361,2025-02-25,Mobile,Direct Debit,64.16,Successful
TXN_00000349,CUST_001808,2025-06-10,Broadband,Direct Debit,144.06,Successful
TXN_00000350,CUST_001647,2025-03-25,Cloud,Direct Debit,65.55,Successful
TXN_00000351,CUST_005332,2025-08-08,Mobile,Direct Debit,31.52,Successful
TXN_00000352,CUST_000450,2025-03-19,Mobile,Direct Debit,109.39,Successful
TXN_00000353,CUST_002988,2025-05-07,Cloud,Direct Debit,78.59,Successful
TXN_00000354,CUST_004351,2025-03-01,Mobile,Bank Transfer,44.52,Successful
TXN_00000355,CUST_009694,2025-06-22,Mobile,Bank Transfer,39.14,Successful
TXN_00000356,CUST_009924,2025-10-18,Broadband,Bank Transfer,78.04,Successful
TXN_00000357,CUST_001516,2025-09-04,Broadband,Partner,89.02,Successful
TXN_00000358,CUST_008917,2025-02-22,Mobile,Online,88.32,Successful
TXN_00000359,CUST_000910,2025-07-07,Broadband,Online,177.73,Successful
TXN_00000360,CUST_007487,2025-06-27,Mobile,Direct Debit,96.22,Successful
TXN_00000361,CUST_008457,2025-05-05,Mobile,Direct Debit,162.49,Successful
TXN_00000362,CUST_008908,2025-10-27,Broadband,Online,32.38,Successful
TXN_00000363,CUST_002235,2025-08-15,IoT,Online,230.81,Successful
TXN_00000364,CUST_008935,2025-08-09,Cloud,Partner,126.44,Successful
TXN_00000365,CUST_001160,2025-05-10,Broadband,Partner,174.04,Successful
TXN_00000366,CUST_005189,2025-10-02,Cloud,Direct Debit,30.29,Failed
TXN_00000367,CUST_004696,2025-10-19,Security,Online,50.11,Successful
TXN_00000368,CUST_003160,2025-02-09,Broadband,Online,16.41,Successful
TXN_00000369,CUST_000222,2025-09-18,Mobile,Direct Debit,26.71,Successful
TXN_00000370,CUST_007721,2025-10-30,Mobile,Bank Transfer,237.63,Successful
TXN_00000371,CUST_003356,2025-06-03,Cloud,Direct Debit,205.84,Failed
TXN_00000372,CUST_006617,2025-08-07,Cloud,Online,15.32,Successful
TXN_00000373,CUST_004103,2025-12-04,Security,Online,53.54,Refunded
TXN_00000374,CUST_003737,2025-01-02,Mobile,Partner,53.54,Successful
TXN_00000375,CUST_008863,2025-08-20,Mobile,Direct Debit,17.83,Successful
TXN_00000376,CUST_000945,2025-10-28,Mobile,Direct Debit,95.57,Successful
TXN_00000377,CUST_007367,2025-04-04,Mobile,Direct Debit,61.99,Refunded
TXN_00000378,CUST_007468,2025-08-28,Broadband,Partner,252.1,Successful
TXN_00000379,CUST_003800,2025-07-24,Mobile,Partner,111.4,Successful
TXN_00000380,CUST_002625,2025-01-06,Broadband,Online,70.78,Successful
TXN_00000381,CUST_000054,2025-01-20,Security,Direct Debit,177.39,Successful
TXN_00000382,CUST_009369,2025-10-15,Mobile,Direct Debit,29.42,Successful
TXN_00000383,CUST_009478,2025-06-12,Mobile,Direct Debit,44.97,Successful
TXN_00000384,CUST_002410,2025-12-27,Cloud,Direct Debit,40.43,Successful
TXN_00000385,CUST_000320,2025-10-31,Security,Online,59.56,Failed
TXN_00000386,CUST_001228,2025-08-26,Broadband,Online,107.0,Successful
TXN_00000387,CUST_000677,2025-05-30,Mobile,Direct Debit,170.74,Successful
TXN_00000388,CUST_008312,2025-11-06,Cloud,Direct Debit,47.31,Successful
TXN_00000389,CUST_008920,2025-03-18,IoT,Partner,26.39,Successful
TXN_00000390,CUST_001533,2025-11-10,Mobile,Direct Debit,51.0,Successful
TXN_00000391,CUST_007468,2025-06-12,Mobile,Online,52.41,Successful
TXN_00000392,CUST_001793,2025-12-30,Mobile,Direct Debit,124.22,Successful
TXN_00000393,CUST_003673,2025-08-20,Cloud,Partner,142.68,Successful
TXN_00000394,CUST_005994,2025-04-03,Cloud,Partner,52.86,Successful
TXN_00000395,CUST_007200,2025-07-23,Mobile,Bank Transfer,20.88,Successful
TXN_00000396,CUST_008746,2025-06-24,Mobile,Online,63.72,Successful
TXN_00000397,CUST_000448,2025-05-08,Mobile,Direct Debit,116.16,Successful
TXN_00000398,CUST_001965,2025-05-26,Security,Direct Debit,12.59,Successful
TXN_00000399,CUST_002806,2025-08-07,Broadband,Partner,108.69,Successful
TXN_00000400,CUST_003104,2025-09-13,Mobile,Direct Debit,81.11,Successful
TXN_00000401,CUST_009981,2025-03-08,Cloud,Direct Debit,29.7,Successful
TXN_00000402,CUST_007775,2025-08-20,Broadband,Online,24.15,Successful
TXN_00000403,CUST_003205,2025-04-23,Mobile,Direct Debit,191.18,Successful
TXN_00000404,CUST_009719,2025-06-15,Cloud,Direct Debit,127.56,Successful
TXN_00000405,CUST_004994,2025-02-11,Broadband,Partner,150.89,Successful
TXN_00000406,CUST_005008,2025-12-06,Mobile,Online,132.93,Successful
TXN_00000407,CUST_004337,2025-11-20,Mobile,Partner,89.19,Refunded
TXN_00000408,CUST_001439,2025-11-26,Broadband,Online,54.23,Successful
TXN_00000409,CUST_009344,2025-06-10,Security,Direct Debit,103.97,Successful
TXN_00000410,CUST_000140,2025-02-17,Broadband,Online,40.34,Successful
TXN_00000411,CUST_001743,2025-04-28,Mobile,Online,44.4,Successful
TXN_00000412,CUST_002297,2025-06-15,Broadband,Direct Debit,113.26,Successful
TXN_00000413,CUST_002793,2025-02-13,Mobile,Online,28.95,Successful
TXN_00000414,CUST_001319,2025-01-03,Cloud,Direct Debit,53.59,Successful
TXN_00000415,CUST_000180,2025-10-31,Broadband,Online,124.98,Successful
TXN_00000416,CUST_006777,2025-08-03,Mobile,Direct Debit,58.36,Failed
TXN_00000417,CUST_009694,2025-04-25,Mobile,Direct Debit,88.63,Successful
TXN_00000418,CUST_001219,2025-11-12,Mobile,Online,82.5,Successful
TXN_00000419,CUST_002966,2025-05-17,Mobile,Direct Debit,152.82,Successful
TXN_00000420,CUST_005064,2025-08-17,Mobile,Online,67.73,Successful
TXN_00000421,CUST_009276,2025-12-27,Broadband,Online,32.34,Successful
TXN_00000422,CUST_006943,2025-04-27,IoT,Online,36.2,Successful
TXN_00000423,CUST_007662,2025-07-15,Broadband,Direct Debit,24.84,Successful
TXN_00000424,CUST_005812,2025-12-02,Cloud,Partner,54.04,Successful
TXN_00000425,CUST_004171,2025-01-22,Broadband,Online,16.89,Successful
TXN_00000426,CUST_001998,2025-11-09,Security,Partner,222.47,Successful
TXN_00000427,CUST_008644,2025-04-14,Mobile,Direct Debit,168.77,Successful
TXN_00000428,CUST_008042,2025-11-18,Mobile,Direct Debit,144.96,Successful
TXN_00000429,CUST_000252,2025-08-17,Broadband,Online,48.77,Successful
TXN_00000430,CUST_007155,2025-09-27,Mobile,Direct Debit,60.46,Successful
TXN_00000431,CUST_000844,2025-03-11,Cloud,Bank Transfer,145.71,Successful
TXN_00000432,CUST_007390,2025-02-01,Broadband,Direct Debit,64.54,Refunded
TXN_00000433,CUST_008260,2025-07-10,IoT,Direct Debit,26.71,Successful
TXN_00000434,CUST_001311,2025-08-01,Broadband,Online,41.96,Successful
TXN_00000435,CUST_004339,2025-03-26,Cloud,Direct Debit,61.21,Successful
TXN_00000436,CUST_001238,2025-07-22,Broadband,Direct Debit,116.0,Successful
TXN_00000437,CUST_005673,2025-05-04,Mobile,Direct Debit,19.37,Successful
TXN_00000438,CUST_009276,2025-12-06,Broadband,Bank Transfer,93.35,Successful
TXN_00000439,CUST_000809,2025-05-28,Mobile,Online,146.22,Successful
TXN_00000440,CUST_003976,2025-10-20,Mobile,Online,45.35,Successful
TXN_00000441,CUST_009732,2025-03-01,Security,Partner,59.15,Successful
TXN_00000442,CUST_003010,2025-03-31,Broadband,Bank Transfer,131.21,Successful
TXN_00000443,CUST_001323,2025-09-28,Broadband,Bank Transfer,22.83,Successful
TXN_00000444,CUST_004886,2025-10-04,Broadband,Direct Debit,55.47,Successful
TXN_00000445,CUST_005084,2025-09-02,Broadband,Online,52.96,Successful
TXN_00000446,CUST_006629,2025-05-18,Cloud,Online,17.0,Successful
TXN_00000447,CUST_003138,2025-12-28,Security,Online,60.18,Successful
TXN_00000448,CUST_009557,2025-05-19,IoT,Direct Debit,86.95,Successful
TXN_00000449,CUST_005211,2025-02-11,IoT,Direct Debit,142.45,Successful
TXN_00000450,CUST_002865,2025-11-30,Cloud,Bank Transfer,136.87,Successful
TXN_00000451,CUST_009603,2025-07-19,Cloud,Online,193.92,Successful
TXN_00000452,CUST_009249,2025-01-30,Cloud,Online,42.6,Successful
TXN_00000453,CUST_004992,2025-01-27,Mobile,Bank Transfer,45.35,Successful
TXN_00000454,CUST_000249,2025-03-04,Broadband,Partner,92.76,Successful
TXN_00000455,CUST_005970,2025-09-27,Mobile,Online,29.75,Successful
TXN_00000456,CUST_005552,2025-06-01,Security,Online,91.03,Successful
TXN_00000457,CUST_001483,2025-03-25,IoT,Direct Debit,23.63,Successful
TXN_00000458,CUST_006340,2025-06-11,Security,Direct Debit,28.32,Refunded
TXN_00000459,CUST_008408,2025-08-18,Security,Direct Debit,39.85,Successful
TXN_00000460,CUST_001059,2025-11-28,Security,Direct Debit,68.66,Successful
TXN_00000461,CUST_007234,2025-11-01,Broadband,Bank Transfer,118.48,Successful
TXN_00000462,CUST_001404,2025-08-20,Cloud,Online,60.16,Successful
TXN_00000463,CUST_007489,2025-02-07,IoT,Direct Debit,92.85,Successful
TXN_00000464,CUST_004192,2025-07-28,Mobile,Online,122.65,Successful
TXN_00000465,CUST_000066,2025-11-02,Mobile,Direct Debit,166.86,Successful
TXN_00000466,CUST_009663,2025-09-19,Cloud,Partner,200.25,Successful
TXN_00000467,CUST_001660,2025-05-24,Broadband,Direct Debit,66.19,Successful
TXN_00000468,CUST_005961,2025-01-25,Broadband,Bank Transfer,37.03,Successful
TXN_00000469,CUST_001815,2025-12-25,Broadband,Bank Transfer,101.21,Successful
TXN_00000470,CUST_009331,2025-07-12,Mobile,Bank Transfer,125.81,Successful
TXN_00000471,CUST_007384,2025-03-13,Mobile,Bank Transfer,28.82,Successful
TXN_00000472,CUST_008044,2025-09-08,Mobile,Direct Debit,48.2,Successful
TXN_00000473,CUST_004321,2025-08-25,Broadband,Online,78.9,Successful
TXN_00000474,CUST_004674,2025-11-08,Cloud,Online,87.91,Successful
TXN_00000475,CUST_006344,2025-02-28,Broadband,Online,61.61,Successful
TXN_00000476,CUST_007848,2025-01-07,Mobile,Direct Debit,134.19,Successful
TXN_00000477,CUST_008470,2025-10-04,Mobile,Online,96.7,Successful
TXN_00000478,CUST_000179,2025-04-07,Mobile,Bank Transfer,43.9,Successful
TXN_00000479,CUST_006636,2025-07-25,Security,Bank Transfer,39.48,Successful
TXN_00000480,CUST_001092,2025-03-19,Broadband,Online,27.65,Successful
TXN_00000481,CUST_002880,2025-04-30,Cloud,Direct Debit,71.87,Successful
TXN_00000482,CUST_008295,2025-11-11,Broadband,Online,101.87,Successful
TXN_00000483,CUST_002506,2025-01-12,IoT,Online,72.82,Successful
TXN_00000484,CUST_007969,2025-05-24,Broadband,Bank Transfer,92.28,Successful
TXN_00000485,CUST_004631,2025-05-06,Broadband,Online,460.29,Refunded
TXN_00000486,CUST_002327,2025-12-13,Broadband,Direct Debit,133.96,Successful
TXN_00000487,CUST_003343,2025-11-06,Broadband,Direct Debit,51.13,Successful
TXN_00000488,CUST_005308,2025-10-06,Broadband,Direct Debit,62.69,Successful
TXN_00000489,CUST_007652,2025-05-23,Security,Partner,114.29,Successful
TXN_00000490,CUST_006061,2025-11-11,Mobile,Direct Debit,49.58,Successful
TXN_00000491,CUST_009333,2025-03-23,Mobile,Online,43.91,Successful
TXN_00000492,CUST_008678,2025-11-02,Broadband,Online,76.52,Successful
TXN_00000493,CUST_007534,2025-08-10,Broadband,Online,98.94,Failed
TXN_00000494,CUST_006032,2025-02-27,Security,Online,179.81,Successful
TXN_00000495,CUST_002899,2025-03-06,Mobile,Direct Debit,22.8,Successful
TXN_00000496,CUST_004126,2025-01-18,Mobile,Direct Debit,149.72,Successful
TXN_00000497,CUST_001189,2025-12-18,Broadband,Online,54.66,Successful
TXN_00000498,CUST_003742,2025-08-02,IoT,Partner,9.77,Successful
TXN_00000499,CUST_009265,2025-02-07,Mobile,Online,34.56,Successful
TXN_00000500,CUST_004259,2025-01-27,Broadband,Partner,19.34,Successful
TXN_00000501,CUST_001138,2025-02-22,Security,Direct Debit,59.53,Successful
TXN_00000502,CUST_006520,2025-07-28,Mobile,Bank Transfer,28.64,Successful
TXN_00000503,CUST_009627,2025-01-05,Broadband,Direct Debit,59.78,Successful
TXN_00000504,CUST_008675,2025-03-28,Mobile,Online,53.74,Successful
TXN_00000505,CUST_002741,2025-12-14,Broadband,Direct Debit,81.68,Successful
TXN_00000506,CUST_004539,2025-12-13,Broadband,Partner,25.32,Successful
TXN_00000507,CUST_005311,2025-10-30,Cloud,Bank Transfer,7.7,Successful
TXN_00000508,CUST_002479,2025-06-12,Cloud,Bank Transfer,114.7,Failed
TXN_00000509,CUST_002687,2025-05-16,Mobile,Online,61.03,Successful
TXN_00000510,CUST_002367,2025-08-18,Mobile,Partner,79.42,Successful
TXN_00000511,CUST_009946,2025-02-10,Broadband,Bank Transfer,34.46,Successful
TXN_00000512,CUST_007461,2025-08-06,Cloud,Partner,122.83,Successful
TXN_00000513,CUST_008409,2025-02-07,Broadband,Direct Debit,54.81,Successful
TXN_00000514,CUST_008166,2025-12-03,Broadband,Direct Debit,33.4,Successful
TXN_00000515,CUST_009592,2025-03-18,Cloud,Online,17.24,Failed
TXN_00000516,CUST_001053,2025-10-28,Broadband,Bank Transfer,94.89,Successful
TXN_00000517,CUST_008817,2025-01-29,Broadband,Bank Transfer,7.94,Successful
TXN_00000518,CUST_000666,2025-10-17,Mobile,Direct Debit,94.72,Successful
TXN_00000519,CUST_004755,2025-12-12,Broadband,Direct Debit,52.66,Successful
TXN_00000520,CUST_005945,2025-04-28,IoT,Online,113.19,Successful
TXN_00000521,CUST_003579,2025-03-06,Security,Direct Debit,42.89,Successful
TXN_00000522,CUST_001462,2025-05-08,Broadband,Direct Debit,271.03,Successful
TXN_00000523,CUST_001924,2025-07-14,Mobile,Bank Transfer,46.0,Successful
TXN_00000524,CUST_008247,2025-05-18,Cloud,Direct Debit,262.69,Successful
TXN_00000525,CUST_003188,2025-02-22,Mobile,Online,196.83,Successful
TXN_00000526,CUST_003104,2025-05-16,Mobile,Online,107.5,Successful
TXN_00000527,CUST_009234,2025-10-14,Security,Online,27.48,Successful
TXN_00000528,CUST_001439,2025-11-18,Broadband,Online,105.48,Successful
TXN_00000529,CUST_009153,2025-12-05,IoT,Online,48.08,Successful
TXN_00000530,CUST_009210,2025-06-26,Mobile,Online,68.8,Successful
TXN_00000531,CUST_005986,2025-06-10,IoT,Online,26.41,Successful
TXN_00000532,CUST_001656,2025-08-31,Broadband,Online,25.24,Successful
TXN_00000533,CUST_001559,2025-07-16,Mobile,Partner,56.06,Failed
TXN_00000534,CUST_002848,2025-03-24,IoT,Online,195.35,Successful
TXN_00000535,CUST_005775,2025-12-08,Mobile,Direct Debit,74.82,Successful
TXN_00000536,CUST_001537,2025-12-27,Security,Online,31.09,Successful
TXN_00000537,CUST_004557,2025-07-27,Broadband,Online,77.25,Successful
TXN_00000538,CUST_001155,2025-12-17,Mobile,Online,99.15,Successful
TXN_00000539,CUST_005403,2025-04-15,Mobile,Online,230.21,Successful
TXN_00000540,CUST_000212,2025-08-09,Broadband,Direct Debit,27.26,Successful
TXN_00000541,CUST_007091,2025-10-24,Broadband,Direct Debit,36.75,Successful
TXN_00000542,CUST_000554,2025-12-03,Mobile,Direct Debit,68.69,Successful
TXN_00000543,CUST_001949,2025-08-04,Mobile,Online,100.82,Successful
TXN_00000544,CUST_001747,2025-11-01,Broadband,Bank Transfer,44.0,Successful
TXN_00000545,CUST_008310,2025-07-22,Mobile,Online,32.21,Successful
TXN_00000546,CUST_000534,2025-02-04,Broadband,Bank Transfer,391.06,Successful
TXN_00000547,CUST_004293,2025-09-17,Mobile,Direct Debit,143.67,Successful
TXN_00000548,CUST_005912,2025-12-21,Security,Direct Debit,147.96,Successful
TXN_00000549,CUST_005160,2025-07-08,Broadband,Partner,52.61,Successful
TXN_00000550,CUST_006808,2025-04-20,Cloud,Direct Debit,117.92,Successful
TXN_00000551,CUST_008032,2025-01-11,Cloud,Online,149.12,Successful
TXN_00000552,CUST_003937,2025-03-16,Cloud,Direct Debit,124.34,Successful
TXN_00000553,CUST_008283,2025-06-06,IoT,Direct Debit,94.25,Failed
TXN_00000554,CUST_003180,2025-12-28,Security,Direct Debit,369.55,Successful
TXN_00000555,CUST_009845,2025-05-26,Broadband,Direct Debit,28.22,Successful
TXN_00000556,CUST_005046,2025-02-07,Broadband,Direct Debit,22.34,Successful
TXN_00000557,CUST_007361,2025-11-21,Broadband,Direct Debit,198.4,Successful
TXN_00000558,CUST_008751,2025-08-23,Cloud,Bank Transfer,77.21,Successful
TXN_00000559,CUST_007927,2025-09-30,Mobile,Direct Debit,54.33,Successful
TXN_00000560,CUST_008512,2025-12-07,Security,Online,88.55,Successful
TXN_00000561,CUST_005366,2025-12-19,Mobile,Bank Transfer,33.86,Successful
TXN_00000562,CUST_000435,2025-12-28,Security,Bank Transfer,183.51,Successful
TXN_00000563,CUST_004931,2025-10-07,Broadband,Direct Debit,77.04,Successful
TXN_00000564,CUST_001815,2025-11-15,IoT,Direct Debit,42.9,Successful
TXN_00000565,CUST_008892,2025-07-07,Cloud,Bank Transfer,45.15,Successful
TXN_00000566,CUST_002368,2025-11-25,Mobile,Online,44.81,Successful
TXN_00000567,CUST_002281,2025-12-21,Mobile,Direct Debit,110.62,Successful
TXN_00000568,CUST_002494,2025-06-24,Security,Online,70.97,Successful
TXN_00000569,CUST_006426,2025-04-13,Mobile,Direct Debit,46.94,Successful
TXN_00000570,CUST_005713,2025-12-16,Broadband,Online,139.2,Successful
TXN_00000571,CUST_009489,2025-10-21,Mobile,Direct Debit,41.21,Successful
TXN_00000572,CUST_004163,2025-03-12,Security,Direct Debit,67.31,Successful
TXN_00000573,CUST_002823,2025-03-15,Mobile,Bank Transfer,55.42,Successful
TXN_00000574,CUST_000493,2025-04-04,Cloud,Online,107.56,Successful
TXN_00000575,CUST_000071,2025-10-15,Broadband,Bank Transfer,143.94,Successful
TXN_00000576,CUST_003737,2025-03-18,Security,Bank Transfer,29.88,Successful
TXN_00000577,CUST_009259,2025-05-13,Mobile,Bank Transfer,15.39,Successful
TXN_00000578,CUST_005238,2025-09-11,Mobile,Online,56.23,Successful
TXN_00000579,CUST_008936,2025-04-17,Mobile,Bank Transfer,141.21,Successful
TXN_00000580,CUST_001017,2025-01-13,Mobile,Partner,44.29,Successful
TXN_00000581,CUST_000934,2025-11-12,Broadband,Online,111.71,Successful
TXN_00000582,CUST_008335,2025-03-24,Mobile,Direct Debit,62.05,Successful
TXN_00000583,CUST_001068,2025-11-26,Mobile,Online,78.79,Successful
TXN_00000584,CUST_000520,2025-06-15,Security,Direct Debit,49.25,Successful
TXN_00000585,CUST_004041,2025-06-03,IoT,Direct Debit,49.6,Successful
TXN_00000586,CUST_009249,2025-05-14,Cloud,Direct Debit,66.82,Successful
TXN_00000587,CUST_006894,2025-01-12,Broadband,Online,80.56,Successful
TXN_00000588,CUST_000992,2025-01-02,Mobile,Direct Debit,121.17,Successful
TXN_00000589,CUST_008372,2025-08-07,Cloud,Online,71.08,Successful
TXN_00000590,CUST_008436,2025-03-26,Mobile,Partner,16.78,Successful
TXN_00000591,CUST_008007,2025-05-02,Mobile,Bank Transfer,80.56,Successful
TXN_00000592,CUST_009027,2025-01-20,Broadband,Direct Debit,148.46,Successful
TXN_00000593,CUST_002399,2025-09-05,Broadband,Online,83.09,Successful
TXN_00000594,CUST_009796,2025-03-27,Mobile,Direct Debit,18.32,Successful
TXN_00000595,CUST_003207,2025-01-11,Mobile,Bank Transfer,28.95,Refunded
TXN_00000596,CUST_008021,2025-07-07,Security,Direct Debit,228.17,Successful
TXN_00000597,CUST_005794,2025-04-17,Security,Direct Debit,82.3,Successful
TXN_00000598,CUST_007795,2025-05-13,Broadband,Bank Transfer,67.9,Successful
TXN_00000599,CUST_006279,2025-09-16,Mobile,Direct Debit,105.66,Successful
TXN_00000600,CUST_006425,2025-10-29,Mobile,Direct Debit,50.72,Successful
TXN_00000601,CUST_006163,2025-10-08,Cloud,Online,124.63,Successful
TXN_00000602,CUST_007790,2025-05-19,IoT,Direct Debit,98.06,Successful
TXN_00000603,CUST_007391,2025-02-15,Cloud,Partner,33.51,Successful
TXN_00000604,CUST_001346,2025-05-26,Security,Partner,36.57,Successful
TXN_00000605,CUST_008261,2025-03-09,Mobile,Direct Debit,169.7,Successful
TXN_00000606,CUST_005361,2025-04-25,Cloud,Direct Debit,70.78,Successful
TXN_00000607,CUST_003231,2025-12-21,Mobile,Online,109.51,Failed
TXN_00000608,CUST_005143,2025-02-27,Broadband,Online,161.27,Successful
TXN_00000609,CUST_009670,2025-02-11,Mobile,Online,192.67,Successful
TXN_00000610,CUST_008576,2025-03-15,Mobile,Direct Debit,85.95,Successful
TXN_00000611,CUST_008337,2025-05-18,Cloud,Online,57.23,Successful
TXN_00000612,CUST_004628,2025-12-05,Mobile,Partner,39.02,Successful
TXN_00000613,CUST_007842,2025-06-26,Mobile,Online,75.22,Successful
TXN_00000614,CUST_003851,2025-07-05,Broadband,Online,200.31,Successful
TXN_00000615,CUST_006862,2025-02-24,Mobile,Online,236.36,Successful
TXN_00000616,CUST_006396,2025-11-29,Broadband,Online,114.07,Successful
TXN_00000617,CUST_002498,2025-10-27,Cloud,Partner,33.83,Successful
TXN_00000618,CUST_002665,2025-08-07,Mobile,Online,100.18,Successful
TXN_00000619,CUST_000612,2025-03-20,Cloud,Direct Debit,114.22,Successful
TXN_00000620,CUST_001398,2025-05-06,Broadband,Direct Debit,214.2,Successful
TXN_00000621,CUST_004337,2025-07-27,Mobile,Partner,50.77,Successful
TXN_00000622,CUST_004779,2025-12-28,Broadband,Direct Debit,91.1,Successful
TXN_00000623,CUST_001652,2025-08-07,Security,Direct Debit,146.36,Successful
TXN_00000624,CUST_004169,2025-01-25,Mobile,Online,193.75,Successful
TXN_00000625,CUST_006042,2025-02-05,Broadband,Bank Transfer,28.2,Successful
TXN_00000626,CUST_002326,2025-12-04,Cloud,Direct Debit,45.55,Successful
TXN_00000627,CUST_003383,2025-09-16,Security,Partner,49.73,Successful
TXN_00000628,CUST_003676,2025-06-02,Cloud,Direct Debit,14.43,Successful
TXN_00000629,CUST_005051,2025-12-18,Security,Direct Debit,72.29,Successful
